run_idx,synthetic_pct,mae,dataset,k,variant,source_file
11,20,0.0443032085895538,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,20,0.0677745342254638,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,20,0.0726936906576156,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,20,0.0661514699459075,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,20,0.0563593208789825,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,20,0.05000926181674,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,20,0.0611971952021122,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,20,0.0702805146574974,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,20,0.0553148351609706,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
20,20,0.0580909550189971,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
21,20,0.0553976446390152,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
22,20,0.0746771991252899,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
23,20,0.0700482726097107,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
24,20,0.0655606538057327,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
25,20,0.0448087640106678,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
26,20,0.0445445999503135,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
27,20,0.0547787882387638,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
28,20,0.0619854107499122,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
29,20,0.0736472830176353,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
0,30,0.0161474756896495,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
1,30,0.0136808762326836,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
2,30,0.0147071238607168,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
3,30,0.0098414458334445,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
4,30,0.0210941117256879,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
5,30,0.0296067856252193,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
6,30,0.0144054982811212,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
7,30,0.0122342491522431,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
8,30,0.0105743445456027,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
9,30,0.0337272882461547,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
10,30,0.0197278391569852,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
11,30,0.036728385835886,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,30,0.0259259082376956,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,30,0.0144488234072923,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,30,0.0146059226244688,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,30,0.0157572887837886,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,30,0.0141750387847423,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,30,0.014188184402883,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,30,0.009938795119524,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,30,0.0108478963375091,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
20,30,0.0438351370394229,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
21,30,0.0179270785301923,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
22,30,0.0119942417368292,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
23,30,0.0126278353855013,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
24,30,0.0158369950950145,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
25,30,0.0263013634830713,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
26,30,0.0247596316039562,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
27,30,0.0120483832433819,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
28,30,0.014375121332705,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
29,30,0.0210659559816122,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
0,40,0.0091185104101896,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
1,40,0.0092646172270178,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
2,40,0.0128065040335059,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
3,40,0.0249884743243455,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
4,40,0.0109922690317034,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
5,40,0.0216682869940996,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
6,40,0.0140034211799502,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
7,40,0.0103256972506642,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
8,40,0.0117425210773944,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
9,40,0.0160513091832399,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
10,40,0.0096670407801866,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
11,40,0.0205812342464923,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,40,0.0226501729339361,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,40,0.0153330462053418,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,40,0.0088876634836196,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,40,0.0092850308865308,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,40,0.0289213731884956,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,40,0.0093492465093731,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,40,0.0140070561319589,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,40,0.0207575038075447,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
20,40,0.009817705489695,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
21,40,0.0126804504543542,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
22,40,0.0092561766505241,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
23,40,0.021949054673314,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
24,40,0.0126840807497501,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
25,40,0.0194704607129097,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
26,40,0.015058696269989,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
27,40,0.0127233676612377,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
28,40,0.0073904586024582,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
29,40,0.0265750866383314,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
0,50,0.0089283203706145,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
1,50,0.020448699593544,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
2,50,0.0071660866960883,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
3,50,0.0160838440060615,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
4,50,0.0087688351050019,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
5,50,0.009519956074655,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
6,50,0.0113564440980553,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
7,50,0.0259670224040746,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
8,50,0.007240330800414,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
9,50,0.0144732519984245,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
10,50,0.0333803221583366,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
11,50,0.0151361897587776,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,50,0.0236651487648487,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,50,0.0075705228373408,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,50,0.0097451088950037,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,50,0.0094660194590687,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,50,0.0129610085859894,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,50,0.0194131731986999,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,50,0.0068405829370021,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,50,0.0079379314556717,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
20,50,0.0116135701537132,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
21,50,0.0197898838669061,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
22,50,0.0175788328051567,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
23,50,0.0104778287932276,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
24,50,0.0080679049715399,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
25,50,0.0074088578112423,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
26,50,0.0102546317502856,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
27,50,0.0089948568493127,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
28,50,0.0174993108958005,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
29,50,0.0075721093453466,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
0,60,0.0184180941432714,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
1,60,0.009010593406856,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
2,60,0.0088903931900858,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
3,60,0.0234314016997814,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
4,60,0.0184868797659873,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
5,60,0.0181373581290245,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
6,60,0.0075145182199776,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
7,60,0.0382337793707847,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
8,60,0.0069265887141227,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
9,60,0.0069562890566885,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
10,60,0.0130344070494174,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
11,60,0.0282233599573373,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,60,0.0090710846707224,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,60,0.0578983500599861,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,60,0.015221326611936,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,60,0.0157266650348901,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,60,0.0088130319491028,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,60,0.0196672230958938,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,60,0.0171488635241985,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,60,0.0097465580329298,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
20,60,0.0114092212170362,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
21,60,0.0131504544988274,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
22,60,0.027317326515913,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
23,60,0.0069480598904192,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
24,60,0.0176017396152019,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
25,60,0.0236587468534708,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
26,60,0.023633137345314,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
27,60,0.0300607047975063,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
28,60,0.0199873503297567,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
29,60,0.0163904335349798,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
0,70,0.017837781459093,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
1,70,0.0137340109795331,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
2,70,0.0075253988616168,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
3,70,0.0138656208291649,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
4,70,0.0091262692585587,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
5,70,0.0337432064116001,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
6,70,0.0137705542147159,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
7,70,0.0190650708973407,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
8,70,0.0096878595650196,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
9,70,0.0172711815685033,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
10,70,0.006799766793847,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
11,70,0.0079890498891472,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,70,0.0210464298725128,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,70,0.0162011198699474,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,70,0.0325995162129402,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,70,0.0080175204202532,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,70,0.0098587945103645,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,70,0.0248275585472583,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,70,0.0246032662689685,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,70,0.0164220165461301,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
20,70,0.0093314070254564,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
21,70,0.0158417504280805,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
22,70,0.0134219173341989,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
23,70,0.0153341414406895,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
24,70,0.0123969856649637,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
25,70,0.0106996884569525,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
26,70,0.0087645631283521,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
27,70,0.0144637767225503,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
28,70,0.0132107650861144,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
29,70,0.0124105410650372,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
0,80,0.0094518307596445,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
1,80,0.0282751638442277,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
2,80,0.0114100547507405,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
3,80,0.0235406421124935,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
4,80,0.0092719830572605,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
5,80,0.0181659683585166,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
6,80,0.0220161974430084,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
7,80,0.0150711657479405,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
8,80,0.0093061197549104,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
9,80,0.0090038189664483,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
10,80,0.0143566811457276,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
11,80,0.0084901629015803,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
12,80,0.0244949981570243,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
13,80,0.0339276380836963,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
14,80,0.013142361305654,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
15,80,0.0228979345411062,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
16,80,0.0119128581136465,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
17,80,0.0096886800602078,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
18,80,0.0111742680892348,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
19,80,0.0150725916028022,SP500,K14,single,results/tatr/sp500/k14/single/results_matrix.csv
